month,day,hour,trip_count
7,19,11,4931
7,19,12,4936
7,19,13,4934
7,19,14,5940
7,19,15,7516
7,19,16,11497
7,19,17,16964
7,19,18,13101
7,19,19,7571
7,19,20,4307
7,19,21,2678
7,19,22,2323
7,19,23,1519
7,20,0,1402
7,20,1,217
7,20,2,22
7,20,3,2
7,20,4,17
7,20,5,1756
7,20,6,6420
7,20,7,11774
7,20,8,15002
7,20,9,10912
7,20,10,6217
7,20,11,5347
7,20,12,4941
7,20,13,5219
7,20,14,6100
7,20,15,7822
7,20,16,11682
7,20,17,17184
7,20,18,13358
7,20,19,7391
7,20,20,4236
7,20,21,2989
7,20,22,2200
7,20,23,1637
7,21,0,783
7,21,1,214
7,21,2,12
7,21,3,5
7,21,4,21
7,21,5,1678
7,21,6,6139
7,21,7,11190
7,21,8,14617
7,21,9,10938
7,21,10,6498
7,21,11,5752
7,21,12,5639
7,21,13,5639
7,21,14,6015
7,21,15,8608
7,21,16,11714
7,21,17,17288
7,21,18,13406
7,21,19,8417
7,21,20,4743
7,21,21,3209
7,21,22,2593
7,21,23,2270
7,22,0,1055
7,22,1,176
7,22,2,14
7,22,3,1
7,22,4,16
7,22,5,1440
7,22,6,4105
7,22,7,8574
7,22,8,10579
7,22,9,7731
7,22,10,6059
7,22,11,5361
7,22,12,5288
7,22,13,5592
7,22,14,6296
7,22,15,7688
7,22,16,10374
7,22,17,12774
7,22,18,11029
7,22,19,7136
7,22,20,4536
7,22,21,3187
7,22,22,3270
7,22,23,1696
7,23,0,1635
7,23,1,281
7,23,2,54
7,23,3,1
7,23,4,2
7,23,5,12
7,23,6,859
7,23,7,2213
7,23,8,3223
7,23,9,4035
7,23,10,4338
7,23,11,5780
7,23,12,5675
7,23,13,5879
7,23,14,5925
7,23,15,5935
7,23,16,6392
7,23,17,7100
7,23,18,6393
7,23,19,5942
7,23,20,4026
7,23,21,3470
7,23,22,3135
7,23,23,2319
7,24,0,1966
7,24,1,269
7,24,2,23
7,24,3,0
7,24,4,0
7,24,5,4
7,24,6,15
7,24,7,386
7,24,8,2822
7,24,9,3328
7,24,10,4334
7,24,11,4954
7,24,12,5381
7,24,13,5231
7,24,14,4681
7,24,15,4652
7,24,16,5087
7,24,17,5413
7,24,18,4701
7,24,19,4122
7,24,20,2908
7,24,21,2146
7,24,22,1833
7,24,23,1255
7,25,0,576
7,25,1,139
7,25,2,14
7,25,3,1
7,25,4,9
7,25,5,1538
7,25,6,5373
7,25,7,10411
7,25,8,12924
7,25,9,8369
7,25,10,5303
7,25,11,4579
7,25,12,4653
7,25,13,4980
7,25,14,5306
7,25,15,7160
7,25,16,10113
7,25,17,14403
7,25,18,10970
7,25,19,6095
7,25,20,3553
7,25,21,2404
7,25,22,2117
7,25,23,1301
7,26,0,631
7,26,1,122
7,26,2,16
7,26,3,4
7,26,4,19
7,26,5,2003
7,26,6,6215
7,26,7,12525
7,26,8,15392
7,26,9,10184
7,26,10,6314
7,26,11,5036
7,26,12,5050
7,26,13,4935
7,26,14,5978
7,26,15,7966
7,26,16,12195
7,26,17,17900
7,26,18,14395
7,26,19,7734
7,26,20,4011
7,26,21,2833
7,26,22,3501
7,26,23,2415
7,27,0,792
7,27,1,164
7,27,2,17
7,27,3,2
7,27,4,20
7,27,5,1921
7,27,6,6177
7,27,7,11918
7,27,8,15640
7,27,9,10147
7,27,10,6342
7,27,11,5850
7,27,12,5611
7,27,13,5290
7,27,14,6073
7,27,15,8468
7,27,16,11881
7,27,17,17129
7,27,18,13019
7,27,19,7579
7,27,20,4485
7,27,21,3060
7,27,22,2331
7,27,23,1532
7,28,0,645
7,28,1,143
7,28,2,15
7,28,3,1
7,28,4,9
7,28,5,1861
7,28,6,5949
7,28,7,11369
7,28,8,14595
7,28,9,10457
7,28,10,6375
7,28,11,5413
7,28,12,5445
7,28,13,5281
7,28,14,6301
7,28,15,8303
7,28,16,11917
7,28,17,16981
7,28,18,13347
7,28,19,7861
7,28,20,4708
7,28,21,3022
7,28,22,3266
7,28,23,2466
7,29,0,860
7,29,1,194
7,29,2,15
7,29,3,1
7,29,4,9
7,29,5,1698
7,29,6,5003
7,29,7,9091
7,29,8,10423
7,29,9,7832
7,29,10,5776
7,29,11,5632
7,29,12,5458
7,29,13,5729
7,29,14,6700
7,29,15,8084
7,29,16,10644
7,29,17,13679
7,29,18,11158
7,29,19,7257
7,29,20,4522
7,29,21,3108
7,29,22,2702
7,29,23,2554
7,30,0,1918
7,30,1,404
7,30,2,70
7,30,3,0
7,30,4,0
7,30,5,17
7,30,6,826
7,30,7,2088
7,30,8,3251
7,30,9,3838
7,30,10,4448
7,30,11,5298
7,30,12,5341
7,30,13,5820
7,30,14,5705
7,30,15,6334
7,30,16,6208
7,30,17,6525
7,30,18,5767
7,30,19,4422
7,30,20,3417
7,30,21,3229
7,30,22,3391
7,30,23,2248
7,31,0,1103
7,31,1,309
7,31,2,23
7,31,3,0
7,31,4,0
7,31,5,2
7,31,6,7
7,31,7,333
7,31,8,2443
7,31,9,3190
7,31,10,3667
7,31,11,4263
7,31,12,4480
7,31,13,4678
7,31,14,4845
7,31,15,4784
7,31,16,4330
7,31,17,4518
7,31,18,4100
7,31,19,4050
7,31,20,3478
7,31,21,2299
7,31,22,1869
7,31,23,1081
8,1,0,540
8,1,1,125
8,1,2,16
8,1,3,1
8,1,4,12
8,1,5,1572
8,1,6,5552
8,1,7,10216
8,1,8,12718
8,1,9,8444
8,1,10,5562
8,1,11,4627
8,1,12,4685
8,1,13,4969
8,1,14,5494
8,1,15,7397
8,1,16,10341
8,1,17,14607
8,1,18,11316
8,1,19,5844
8,1,20,3612
8,1,21,2319
8,1,22,2737
8,1,23,1815
8,2,0,730
8,2,1,140
8,2,2,11
8,2,3,1
8,2,4,16
8,2,5,1896
8,2,6,6246
8,2,7,11872
8,2,8,16327
8,2,9,9850
8,2,10,6074
8,2,11,5296
8,2,12,5012
8,2,13,5278
8,2,14,5826
8,2,15,8004
8,2,16,11307
8,2,17,17650
8,2,18,13887
8,2,19,7512
8,2,20,4575
8,2,21,2860
8,2,22,2660
8,2,23,2412
8,3,0,1159
8,3,1,171
8,3,2,14
8,3,3,1
8,3,4,15
8,3,5,1775
8,3,6,6206
8,3,7,12157
8,3,8,14695
8,3,9,10552
8,3,10,6480
8,3,11,5295
8,3,12,5130
8,3,13,5093
8,3,14,6099
8,3,15,8325
8,3,16,11824
8,3,17,17600
8,3,18,14097
8,3,19,7605
8,3,20,4312
8,3,21,3065
8,3,22,3160
8,3,23,2635
8,4,0,900
8,4,1,298
8,4,2,13
8,4,3,0
8,4,4,12
8,4,5,1837
8,4,6,5937
8,4,7,11807
8,4,8,14620
8,4,9,10690
8,4,10,6701
8,4,11,6614
8,4,12,6046
8,4,13,5476
8,4,14,6157
8,4,15,8104
8,4,16,12606
8,4,17,16991
8,4,18,14411
8,4,19,7918
8,4,20,4888
8,4,21,3112
8,4,22,2552
8,4,23,2038
8,5,0,1135
8,5,1,173
8,5,2,16
8,5,3,3
8,5,4,16
8,5,5,1623
8,5,6,5015
8,5,7,9106
8,5,8,10609
8,5,9,7746
8,5,10,6204
8,5,11,5854
8,5,12,6360
8,5,13,6721
8,5,14,7164
8,5,15,8863
8,5,16,11003
8,5,17,13648
8,5,18,11501
8,5,19,7329
8,5,20,4714
8,5,21,3351
8,5,22,3016
8,5,23,3326
8,6,0,2745
8,6,1,379
8,6,2,38
8,6,3,1
8,6,4,0
8,6,5,20
8,6,6,746
8,6,7,2378
8,6,8,3279
8,6,9,4415
8,6,10,4864
8,6,11,5797
8,6,12,6271
8,6,13,6414
8,6,14,8242
8,6,15,8189
8,6,16,7849
8,6,17,6497
8,6,18,5993
8,6,19,6209
8,6,20,6345
8,6,21,3866
8,6,22,2646
8,6,23,2909
8,7,0,2072
8,7,1,476
8,7,2,26
8,7,3,0
8,7,4,0
8,7,5,3
8,7,6,8
8,7,7,368
8,7,8,2612
8,7,9,3143
8,7,10,4236
8,7,11,5358
8,7,12,7465
8,7,13,7145
8,7,14,5647
8,7,15,5106
8,7,16,5926
8,7,17,7227
8,7,18,5309
8,7,19,3789
8,7,20,2860
8,7,21,2308
8,7,22,2116
8,7,23,2194
8,8,0,1189
8,8,1,196
8,8,2,9
8,8,3,0
8,8,4,13
8,8,5,1512
8,8,6,5688
8,8,7,10816
8,8,8,12451
8,8,9,8347
8,8,10,5658
8,8,11,4801
8,8,12,4825
8,8,13,5041
8,8,14,5541
8,8,15,7173
8,8,16,10126
8,8,17,14349
8,8,18,11217
8,8,19,6111
8,8,20,3543
8,8,21,2889
8,8,22,2367
8,8,23,1257
8,9,0,575
8,9,1,135
8,9,2,4
8,9,3,0
8,9,4,20
8,9,5,1847
8,9,6,6189
8,9,7,12795
8,9,8,15548
8,9,9,10355
8,9,10,6326
8,9,11,5258
8,9,12,4948
8,9,13,5004
8,9,14,6099
8,9,15,7964
8,9,16,12068
8,9,17,17385
8,9,18,14910
8,9,19,7430
8,9,20,4476
8,9,21,2934
8,9,22,3238
8,9,23,2051
8,10,0,920
8,10,1,214
8,10,2,8
8,10,3,0
8,10,4,20
8,10,5,1978
8,10,6,6311
8,10,7,12404
8,10,8,14967
8,10,9,11114
8,10,10,6323
8,10,11,6142
8,10,12,5695
8,10,13,5284
8,10,14,6567
8,10,15,8193
8,10,16,12716
8,10,17,17418
8,10,18,13783
8,10,19,7561
8,10,20,4504
8,10,21,3092
8,10,22,2602
8,10,23,1724
8,11,0,947
8,11,1,169
8,11,2,18
8,11,3,1
8,11,4,16
8,11,5,1674
8,11,6,6312
8,11,7,11677
8,11,8,15098
8,11,9,10510
8,11,10,6759
8,11,11,5510
8,11,12,5405
8,11,13,5383
8,11,14,6395
8,11,15,8343
8,11,16,11874
8,11,17,17179
8,11,18,13485
8,11,19,8074
8,11,20,4798
8,11,21,2976
8,11,22,2619
8,11,23,2010
8,12,0,903
8,12,1,200
8,12,2,17
8,12,3,1
8,12,4,12
8,12,5,1552
8,12,6,5123
8,12,7,9457
8,12,8,10794
8,12,9,8294
8,12,10,5950
8,12,11,5557
8,12,12,5517
8,12,13,6018
8,12,14,6915
8,12,15,8467
8,12,16,11333
8,12,17,14199
8,12,18,11315
8,12,19,7327
8,12,20,4635
8,12,21,3406
8,12,22,3013
8,12,23,2583
8,13,0,1962
8,13,1,485
8,13,2,37
8,13,3,3
8,13,4,2
8,13,5,22
8,13,6,856
8,13,7,2186
8,13,8,3322
8,13,9,4094
8,13,10,4978
8,13,11,5874
8,13,12,5818
8,13,13,6323
8,13,14,6277
8,13,15,6823
8,13,16,6838
8,13,17,6650
8,13,18,6527
8,13,19,4865
8,13,20,4023
8,13,21,3481
8,13,22,3494
8,13,23,2199
8,14,0,1296
8,14,1,384
8,14,2,16
8,14,3,0
8,14,4,0
8,14,5,1
8,14,6,10
8,14,7,412
8,14,8,2515
8,14,9,3252
8,14,10,4102
8,14,11,5297
8,14,12,5545
8,14,13,5340
8,14,14,4850
8,14,15,4645
8,14,16,5065
8,14,17,5788
8,14,18,6078
8,14,19,3868
8,14,20,3119
8,14,21,2134
8,14,22,2071
8,14,23,2277
8,15,0,766
8,15,1,113
8,15,2,6
8,15,3,0
8,15,4,15
8,15,5,1750
8,15,6,5524
8,15,7,11522
8,15,8,13124
8,15,9,8832
8,15,10,5794
8,15,11,4896
8,15,12,4764
8,15,13,4958
8,15,14,5759
8,15,15,7711
8,15,16,11196
8,15,17,14458
8,15,18,11450
8,15,19,6216
8,15,20,3869
8,15,21,2507
8,15,22,2281
8,15,23,1564
8,16,0,673
8,16,1,113
8,16,2,20
8,16,3,1
8,16,4,16
8,16,5,2009
8,16,6,6544
8,16,7,12895
8,16,8,16602
8,16,9,11050
8,16,10,6238
8,16,11,5490
8,16,12,4929
8,16,13,5262
8,16,14,6177
8,16,15,8274
8,16,16,12249
8,16,17,17248
8,16,18,14826
8,16,19,8016
8,16,20,4546
8,16,21,3099
8,16,22,2761
8,16,23,1951
8,17,0,749
8,17,1,275
8,17,2,20
8,17,3,5
8,17,4,17
8,17,5,2027
8,17,6,5969
8,17,7,12885
8,17,8,16496
8,17,9,11471
8,17,10,6617
8,17,11,5431
8,17,12,5513
8,17,13,5524
8,17,14,6442
8,17,15,8992
8,17,16,11173
8,17,17,19569
8,17,18,14513
8,17,19,7356
8,17,20,4642
8,17,21,2843
8,17,22,2946
8,17,23,2305
8,18,0,880
8,18,1,119
8,18,2,30
8,18,3,2
8,18,4,16
8,18,5,1976
8,18,6,6063
8,18,7,12409
8,18,8,16174
8,18,9,12130
8,18,10,6967
8,18,11,6044
8,18,12,6097
8,18,13,5662
8,18,14,6422
8,18,15,8791
8,18,16,13660
8,18,17,18162
8,18,18,14383
8,18,19,8264
8,18,20,5047
8,18,21,3386
8,18,22,2630
8,18,23,1840
8,19,0,1037
8,19,1,163
8,19,2,40
8,19,3,3
8,19,4,10
8,19,5,1627
8,19,6,5301
8,19,7,9859
8,19,8,11972
8,19,9,7965
8,19,10,5698
8,19,11,5677
8,19,12,5664
8,19,13,6301
8,19,14,7061
8,19,15,8661
8,19,16,11655
8,19,17,15174
8,19,18,12611
8,19,19,7472
8,19,20,4734
8,19,21,3446
8,19,22,3473
8,19,23,3031
8,20,0,1686
8,20,1,245
8,20,2,37
8,20,3,1
8,20,4,0
8,20,5,18
8,20,6,895
8,20,7,2260
8,20,8,3624
8,20,9,4327
8,20,10,5150
8,20,11,5827
8,20,12,6403
8,20,13,6273
8,20,14,7164
8,20,15,7307
8,20,16,7007
8,20,17,7377
8,20,18,6792
8,20,19,5772
8,20,20,5078
8,20,21,2839
8,20,22,2663
8,20,23,2363
8,21,0,1137
8,21,1,253
8,21,2,29
8,21,3,1
8,21,4,0
8,21,5,0
8,21,6,18
8,21,7,424
8,21,8,2390
8,21,9,2993
8,21,10,3670
8,21,11,4405
8,21,12,5211
8,21,13,5005
8,21,14,4812
8,21,15,4510
8,21,16,5075
8,21,17,5755
8,21,18,5120
8,21,19,2850
8,21,20,3398
8,21,21,1689
8,21,22,2216
8,21,23,2087
8,22,0,567
8,22,1,136
8,22,2,4
8,22,3,1
8,22,4,11
8,22,5,1774
8,22,6,5804
8,22,7,11994
8,22,8,14344
8,22,9,9846
8,22,10,5896
8,22,11,5202
8,22,12,4975
8,22,13,5207
8,22,14,6204
8,22,15,7926
8,22,16,11734
8,22,17,15533
8,22,18,12235
8,22,19,6485
8,22,20,3802
8,22,21,2397
8,22,22,2240
8,22,23,1369
8,23,0,650
8,23,1,123
8,23,2,12
8,23,3,1
8,23,4,12
8,23,5,2079
8,23,6,6278
8,23,7,13436
8,23,8,18312
8,23,9,12070
8,23,10,6691
8,23,11,5423
8,23,12,5684
8,23,13,5680
8,23,14,6546
8,23,15,9106
8,23,16,13585
8,23,17,18575
8,23,18,14917
8,23,19,8456
8,23,20,4464
8,23,21,3137
8,23,22,2709
8,23,23,1857
8,24,0,1023
8,24,1,250
8,24,2,18
8,24,3,2
8,24,4,21
8,24,5,2015
8,24,6,6691
8,24,7,13686
8,24,8,17259
8,24,9,12371
8,24,10,7156
8,24,11,5994
8,24,12,6056
8,24,13,5387
8,24,14,7242
8,24,15,9466
8,24,16,13764
8,24,17,18055
8,24,18,14230
8,24,19,8371
8,24,20,4616
8,24,21,2920
8,24,22,2571
8,24,23,1933
8,25,0,873
8,25,1,161
8,25,2,8
8,25,3,0
8,25,4,13
8,25,5,1935
8,25,6,6178
8,25,7,12539
8,25,8,17898
8,25,9,11803
8,25,10,6793
8,25,11,5961
8,25,12,5450
8,25,13,5857
8,25,14,6673
8,25,15,9497
8,25,16,13588
8,25,17,18591
8,25,18,15039
8,25,19,8889
8,25,20,5042
8,25,21,3221
8,25,22,3351
8,25,23,2798
8,26,0,1045
8,26,1,129
8,26,2,26
8,26,3,3
8,26,4,20
8,26,5,1803
8,26,6,5345
8,26,7,10472
8,26,8,12362
8,26,9,8449
8,26,10,5980
8,26,11,5696
8,26,12,5523
8,26,13,5780
8,26,14,6687
8,26,15,8907
8,26,16,12063
8,26,17,14773
8,26,18,13068
8,26,19,7537
8,26,20,4687
8,26,21,3411
8,26,22,4192
8,26,23,2609
8,27,0,1174
8,27,1,352
8,27,2,59
8,27,3,1
8,27,4,2
8,27,5,10
8,27,6,898
8,27,7,2452
8,27,8,3569
8,27,9,4328
8,27,10,5152
8,27,11,5628
8,27,12,6152
8,27,13,6310
8,27,14,6076
8,27,15,6257
8,27,16,7255
8,27,17,8426
8,27,18,7603
8,27,19,5467
8,27,20,3801
8,27,21,3880
8,27,22,4108
8,27,23,2922
8,28,0,998
8,28,1,327
8,28,2,20
8,28,3,0
8,28,4,1
8,28,5,2
8,28,6,4
8,28,7,366
8,28,8,2358
8,28,9,2950
8,28,10,3369
8,28,11,4701
8,28,12,6000
8,28,13,5710
8,28,14,4352
8,28,15,4506
8,28,16,5003
8,28,17,6825
8,28,18,4886
8,28,19,3736
8,28,20,3094
8,28,21,2070
8,28,22,1648
8,28,23,1188
8,29,0,461
8,29,1,106
8,29,2,7
8,29,3,0
8,29,4,16
8,29,5,1796
8,29,6,5860
8,29,7,11952
8,29,8,15122
8,29,9,10035
8,29,10,5903
8,29,11,5127
8,29,12,5036
8,29,13,5367
8,29,14,5996
8,29,15,8181
8,29,16,12246
8,29,17,15693
8,29,18,11220
8,29,19,7376
8,29,20,3803
8,29,21,2348
8,29,22,1903
8,29,23,1636
8,30,0,1160
8,30,1,206
8,30,2,18
8,30,3,2
8,30,4,20
8,30,5,2116
8,30,6,6666
8,30,7,13815
8,30,8,18663
8,30,9,12137
8,30,10,6985
8,30,11,4428
8,30,12,4009
8,30,13,6728
8,30,14,6447
8,30,15,9190
8,30,16,13138
8,30,17,19319
8,30,18,14895
8,30,19,7974
8,30,20,4347
8,30,21,2695
8,30,22,2641
8,30,23,2315
8,31,0,743
8,31,1,219
8,31,2,20
8,31,3,2
8,31,4,20
8,31,5,2065
8,31,6,6535
8,31,7,13911
8,31,8,17739
8,31,9,12243
8,31,10,7302
8,31,11,6202
8,31,12,5935
8,31,13,5831
8,31,14,6651
8,31,15,9347
8,31,16,14328
8,31,17,19161
8,31,18,15102
8,31,19,8888
8,31,20,4789
8,31,21,2712
8,31,22,2537
8,31,23,2789
9,1,0,1699
9,1,1,194
9,1,2,28
9,1,3,3
9,1,4,23
9,1,5,1928
9,1,6,6361
9,1,7,13169
9,1,8,17262
9,1,9,12004
9,1,10,6869
9,1,11,5868
9,1,12,5843
9,1,13,6048
9,1,14,6782
9,1,15,9513
9,1,16,13392
9,1,17,18186
9,1,18,14667
9,1,19,9397
9,1,20,5276
9,1,21,3394
9,1,22,2571
9,1,23,3312
9,2,0,1785
9,2,1,227
9,2,2,21
9,2,3,1
9,2,4,13
9,2,5,1475
9,2,6,5303
9,2,7,10308
9,2,8,11726
9,2,9,8129
9,2,10,6253
9,2,11,5775
9,2,12,5935
9,2,13,6646
9,2,14,7690
9,2,15,9529
9,2,16,12337
9,2,17,14534
9,2,18,12002
9,2,19,7955
9,2,20,4715
9,2,21,3562
9,2,22,2951
9,2,23,3601
9,3,0,1684
9,3,1,327
9,3,2,21
9,3,3,3
9,3,4,0
9,3,5,10
9,3,6,870
9,3,7,2299
9,3,8,3791
9,3,9,4442
9,3,10,6032
9,3,11,7223
9,3,12,7638
9,3,13,6225
9,3,14,6401
9,3,15,6270
9,3,16,6908
9,3,17,7909
9,3,18,7040
9,3,19,5833
9,3,20,4179
9,3,21,3293
9,3,22,2709
9,3,23,2109
9,4,0,1219
9,4,1,323
9,4,2,16
9,4,3,0
9,4,4,2
9,4,5,2
9,4,6,8
9,4,7,440
9,4,8,2659
9,4,9,3796
9,4,10,5075
9,4,11,6116
9,4,12,6990
9,4,13,6395
9,4,14,5642
9,4,15,5485
9,4,16,6067
9,4,17,6658
9,4,18,6450
9,4,19,4803
9,4,20,3544
9,4,21,2967
9,4,22,2205
9,4,23,1622
9,5,0,1219
9,5,1,231
9,5,2,13
9,5,3,0
9,5,4,1
9,5,5,3
9,5,6,9
9,5,7,618
9,5,8,3167
9,5,9,3469
9,5,10,4173
9,5,11,4612
9,5,12,4452
9,5,13,4896
9,5,14,4567
9,5,15,4361
9,5,16,4129
9,5,17,5048
9,5,18,4951
9,5,19,4055
9,5,20,3218
9,5,21,2592
9,5,22,1711
9,5,23,1379
9,6,0,660
9,6,1,166
9,6,2,16
9,6,3,1
9,6,4,24
9,6,5,1969
9,6,6,6303
9,6,7,14108
9,6,8,17468
9,6,9,12515
9,6,10,7211
9,6,11,5395
9,6,12,5186
9,6,13,5568
9,6,14,6020
9,6,15,8407
9,6,16,12012
9,6,17,18077
9,6,18,14414
9,6,19,7721
9,6,20,4991
9,6,21,2337
9,6,22,3264
9,6,23,1685
9,7,0,770
9,7,1,191
9,7,2,24
9,7,3,2
9,7,4,23
9,7,5,1613
9,7,6,6649
9,7,7,14308
9,7,8,18900
9,7,9,12213
9,7,10,7176
9,7,11,6003
9,7,12,6346
9,7,13,5882
9,7,14,6989
9,7,15,9741
9,7,16,14149
9,7,17,19512
9,7,18,15194
9,7,19,7859
9,7,20,4937
9,7,21,3118
9,7,22,2723
9,7,23,2392
9,8,0,1743
9,8,1,256
9,8,2,23
9,8,3,3
9,8,4,15
9,8,5,2030
9,8,6,5048
9,8,7,14216
9,8,8,18806
9,8,9,12771
9,8,10,7215
9,8,11,5809
9,8,12,5887
9,8,13,5823
9,8,14,6692
9,8,15,9143
9,8,16,14114
9,8,17,18933
9,8,18,16113
9,8,19,9544
9,8,20,5298
9,8,21,3507
9,8,22,3442
9,8,23,2733
9,9,0,2050
9,9,1,470
9,9,2,22
9,9,3,5
9,9,4,21
9,9,5,1721
9,9,6,5929
9,9,7,10923
9,9,8,13702
9,9,9,8828
9,9,10,6420
9,9,11,5664
9,9,12,5611
9,9,13,6530
9,9,14,7153
9,9,15,9396
9,9,16,12783
9,9,17,15393
9,9,18,13322
9,9,19,8115
9,9,20,5109
9,9,21,3591
9,9,22,3748
9,9,23,2682
9,10,0,1623
9,10,1,350
9,10,2,29
9,10,3,0
9,10,4,0
9,10,5,11
9,10,6,1055
9,10,7,2655
9,10,8,3939
9,10,9,4901
9,10,10,5856
9,10,11,7320
9,10,12,7439
9,10,13,7427
9,10,14,6926
9,10,15,6645
9,10,16,8150
9,10,17,8913
9,10,18,7520
9,10,19,5694
9,10,20,3896
9,10,21,3394
9,10,22,2680
9,10,23,2437
9,11,0,1157
9,11,1,415
9,11,2,19
9,11,3,0
9,11,4,0
9,11,5,3
9,11,6,7
9,11,7,413
9,11,8,2764
9,11,9,3478
9,11,10,4233
9,11,11,4887
9,11,12,5604
9,11,13,5168
9,11,14,4745
9,11,15,4985
9,11,16,5666
9,11,17,6517
9,11,18,5077
9,11,19,3951
9,11,20,2712
9,11,21,2352
9,11,22,2036
9,11,23,1810
9,12,0,615
9,12,1,137
9,12,2,18
9,12,3,2
9,12,4,20
9,12,5,1859
9,12,6,5917
9,12,7,12662
9,12,8,16130
9,12,9,10698
9,12,10,6495
9,12,11,5242
9,12,12,5614
9,12,13,5696
9,12,14,6266
9,12,15,8825
9,12,16,12646
9,12,17,16935
9,12,18,13073
9,12,19,7182
9,12,20,3839
9,12,21,2656
9,12,22,2650
9,12,23,1781
9,13,0,748
9,13,1,171
9,13,2,10
9,13,3,0
9,13,4,34
9,13,5,1985
9,13,6,7025
9,13,7,14863
9,13,8,19173
9,13,9,14335
9,13,10,7699
9,13,11,5873
9,13,12,5739
9,13,13,5875
9,13,14,6961
9,13,15,9803
9,13,16,14859
9,13,17,20539
9,13,18,16548
9,13,19,8449
9,13,20,5026
9,13,21,2942
9,13,22,3654
9,13,23,2497
9,14,0,829
9,14,1,157
9,14,2,15
9,14,3,4
9,14,4,24
9,14,5,2002
9,14,6,7080
9,14,7,13869
9,14,8,20794
9,14,9,13196
9,14,10,7758
9,14,11,6674
9,14,12,6558
9,14,13,6094
9,14,14,7049
9,14,15,10330
9,14,16,15611
9,14,17,21430
9,14,18,18214
9,14,19,10690
9,14,20,5589
9,14,21,3097
9,14,22,2972
9,14,23,2300
9,15,0,3130
9,15,1,1875
9,15,2,266
9,15,3,1
9,15,4,27
9,15,5,2183
9,15,6,6657
9,15,7,13695
9,15,8,19399
9,15,9,12622
9,15,10,7781
9,15,11,6133
9,15,12,6086
9,15,13,6201
9,15,14,7291
9,15,15,9689
9,15,16,14868
9,15,17,20755
9,15,18,15627
9,15,19,9260
9,15,20,5379
9,15,21,3547
9,15,22,3467
9,15,23,2736
9,16,0,1000
9,16,1,211
9,16,2,16
9,16,3,0
9,16,4,20
9,16,5,1910
9,16,6,5768
9,16,7,11398
9,16,8,13503
9,16,9,8970
9,16,10,6541
9,16,11,5920
9,16,12,5984
9,16,13,6463
9,16,14,7646
9,16,15,9777
9,16,16,9080
9,16,17,12544
9,16,18,16963
9,16,19,9745
9,16,20,6220
9,16,21,3569
9,16,22,3558
9,16,23,3884
9,17,0,1954
9,17,1,431
9,17,2,21
9,17,3,0
9,17,4,0
9,17,5,31
9,17,6,1130
9,17,7,2860
9,17,8,3852
9,17,9,4588
9,17,10,5619
9,17,11,6291
9,17,12,6876
9,17,13,7099
9,17,14,7305
9,17,15,7583
9,17,16,8210
9,17,17,8950
9,17,18,7609
9,17,19,5891
9,17,20,4064
9,17,21,3483
9,17,22,3937
9,17,23,2606
9,18,0,1503
9,18,1,362
9,18,2,35
9,18,3,0
9,18,4,0
9,18,5,2
9,18,6,8
9,18,7,352
9,18,8,2310
9,18,9,3212
9,18,10,3227
9,18,11,3860
9,18,12,2948
9,18,13,3737
9,18,14,4864
9,18,15,4160
9,18,16,4244
9,18,17,4925
9,18,18,4700
9,18,19,3695
9,18,20,2814
9,18,21,2435
9,18,22,2215
9,18,23,1531
9,19,0,931
9,19,1,152
9,19,2,29
9,19,3,0
9,19,4,46
9,19,5,1956
9,19,6,5821
9,19,7,12187
9,19,8,16802
9,19,9,10648
9,19,10,6467
9,19,11,5534
9,19,12,5822
9,19,13,5744
9,19,14,6548
9,19,15,8767
9,19,16,12802
9,19,17,17146
9,19,18,12852
9,19,19,7025
9,19,20,4387
9,19,21,2727
9,19,22,2457
9,19,23,1609
9,20,0,726
9,20,1,195
9,20,2,10
9,20,3,0
9,20,4,42
9,20,5,2375
9,20,6,6980
9,20,7,15723
9,20,8,20245
9,20,9,14243
9,20,10,7920
9,20,11,5983
9,20,12,5831
9,20,13,5767
9,20,14,7122
9,20,15,9728
9,20,16,14981
9,20,17,21012
9,20,18,16226
9,20,19,9025
9,20,20,5135
9,20,21,3491
9,20,22,3679
9,20,23,2037
9,21,0,864
9,21,1,200
9,21,2,10
9,21,3,2
9,21,4,30
9,21,5,2055
9,21,6,6619
9,21,7,14322
9,21,8,19750
9,21,9,14704
9,21,10,8087
9,21,11,6294
9,21,12,6332
9,21,13,6537
9,21,14,7472
9,21,15,9946
9,21,16,15335
9,21,17,21101
9,21,18,16449
9,21,19,9510
9,21,20,5232
9,21,21,3440
9,21,22,3902
9,21,23,2509
9,22,0,1300
9,22,1,296
9,22,2,35
9,22,3,3
9,22,4,29
9,22,5,2084
9,22,6,7089
9,22,7,13862
9,22,8,20424
9,22,9,13394
9,22,10,8231
9,22,11,6834
9,22,12,6380
9,22,13,6428
9,22,14,7694
9,22,15,10490
9,22,16,15601
9,22,17,20451
9,22,18,16430
9,22,19,9469
9,22,20,5619
9,22,21,3579
9,22,22,3382
9,22,23,2973
9,23,0,1241
9,23,1,242
9,23,2,22
9,23,3,3
9,23,4,31
9,23,5,1674
9,23,6,5752
9,23,7,7378
9,23,8,11275
9,23,9,11055
9,23,10,7917
9,23,11,6125
9,23,12,5350
9,23,13,6748
9,23,14,6651
9,23,15,8818
9,23,16,11404
9,23,17,13046
9,23,18,13796
